car_brand,car_name,year,car_age,km_driven,km_range,fuel,transmission,price_inr,price_range,city
Honda,Honda Cityi VTEC V,2016,10,68000,50K – 1L,Petrol,Manual,675000,5-10 Lakh,bangalore
Honda,Honda Cityi VTEC V,2016,10,70000,50K – 1L,Petrol,Manual,500000,5-10 Lakh,new-delhi
Honda,Honda Cityi VTEC V,2016,10,70000,50K – 1L,Petrol,Manual,775000,5-10 Lakh,bangalore
Honda,Honda Cityi VTEC V,2016,10,72000,50K – 1L,Petrol,Manual,550000,5-10 Lakh,pune
Honda,Honda Cityi VTEC V,2016,10,75000,50K – 1L,Petrol,Manual,425000,2-5 Lakh,delhi-ncr
Honda,Honda Cityi VTEC V,2016,10,86398,50K – 1L,Petrol,Manual,495000,2-5 Lakh,Hyderabad
Honda,Honda Cityi VTEC V,2016,10,132000,Above 1L,Petrol,Manual,600000,5-10 Lakh,noida
Honda,Honda Cityi VTEC V,2017,9,36457,25K – 50K,Petrol,Manual,643000,5-10 Lakh,chennai
Honda,Honda Cityi VTEC V,2017,9,40000,25K – 50K,Petrol,Manual,685000,5-10 Lakh,pune
Honda,Honda Cityi VTEC V,2017,9,62561,50K – 1L,Petrol,Manual,425000,2-5 Lakh,kolkata
Honda,Honda Cityi VTEC V,2017,9,63000,50K – 1L,Petrol,Manual,495000,2-5 Lakh,kolkata
Honda,Honda Cityi VTEC V,2017,9,65000,50K – 1L,Petrol,Manual,590000,5-10 Lakh,new-delhi
Honda,Honda Cityi VTEC V,2017,9,70000,50K – 1L,Petrol,Manual,500000,5-10 Lakh,gurgaon
Honda,Honda Cityi VTEC V,2017,9,72000,50K – 1L,Petrol,Manual,699000,5-10 Lakh,chennai
Honda,Honda Cityi VTEC V,2017,9,73368,50K – 1L,Petrol,Manual,780000,5-10 Lakh,Hyderabad
Honda,Honda Cityi VTEC V,2017,9,77000,50K – 1L,Petrol,Manual,526000,5-10 Lakh,delhi-ncr
Honda,Honda Cityi VTEC V,2017,9,87000,50K – 1L,Petrol,Manual,575000,5-10 Lakh,jaipur
Honda,Honda Cityi VTEC V,2017,9,88154,50K – 1L,Petrol,Manual,522000,5-10 Lakh,bangalore
Honda,Honda Cityi VTEC V,2017,9,93000,50K – 1L,Petrol,Manual,725000,5-10 Lakh,bangalore
Honda,Honda Cityi VTEC V,2017,9,94123,50K – 1L,Petrol,Manual,695000,5-10 Lakh,bangalore
Honda,Honda Cityi VTEC V,2017,9,95000,50K – 1L,Petrol,Manual,685000,5-10 Lakh,bangalore
Honda,Honda Cityi VTEC V,2017,9,104200,Above 1L,Petrol,Manual,599000,5-10 Lakh,Hyderabad
Honda,Honda Cityi VTEC V,2017,9,790000,Above 1L,Petrol,Manual,625000,5-10 Lakh,noida
Honda,Honda Cityi VTEC VX,2014,12,40000,25K – 50K,Petrol,Manual,450000,2-5 Lakh,jaipur
Honda,Honda Cityi VTEC VX,2014,12,49020,25K – 50K,Petrol,Manual,340000,2-5 Lakh,delhi-ncr
Honda,Honda Cityi VTEC VX,2014,12,49020,25K – 50K,Petrol,Manual,340000,2-5 Lakh,gurgaon
Honda,Honda Cityi VTEC VX,2014,12,60000,50K – 1L,Petrol,Manual,350000,2-5 Lakh,gurgaon
Honda,Honda Cityi VTEC VX,2014,12,63000,50K – 1L,Petrol,Manual,590000,5-10 Lakh,bangalore
Honda,Honda Cityi VTEC VX,2014,12,78910,50K – 1L,Petrol,Manual,393000,2-5 Lakh,pune
Honda,Honda Cityi VTEC VX,2014,12,84852,50K – 1L,Petrol,Manual,540000,5-10 Lakh,Hyderabad
Honda,Honda Cityi VTEC VX,2014,12,160000,Above 1L,Petrol,Manual,410000,2-5 Lakh,gurgaon
Honda,Honda Cityi VTEC VX,2015,11,76000,50K – 1L,Petrol,Manual,420000,2-5 Lakh,chandigarh
Honda,Honda Cityi VTEC VX,2015,11,80000,50K – 1L,Petrol,Manual,465000,2-5 Lakh,new-delhi
Honda,Honda Cityi VTEC VX,2015,11,94102,50K – 1L,Petrol,Manual,376000,2-5 Lakh,mumbai
Honda,Honda Cityi VTEC VX,2015,11,100000,Above 1L,Petrol,Manual,550000,5-10 Lakh,mumbai
Honda,Honda Cityi VTEC VX,2015,11,104537,Above 1L,Petrol,Manual,447000,2-5 Lakh,chennai
Honda,Honda Cityi VTEC VX,2016,10,31000,25K – 50K,Petrol,Manual,590000,5-10 Lakh,pune
Honda,Honda Cityi VTEC VX,2016,10,41770,25K – 50K,Petrol,Manual,458000,2-5 Lakh,mumbai
Honda,Honda Cityi VTEC VX,2016,10,44977,25K – 50K,Petrol,Manual,471000,2-5 Lakh,pune
Honda,Honda Cityi VTEC VX,2016,10,58000,50K – 1L,Petrol,Manual,600000,5-10 Lakh,mumbai
Honda,Honda Cityi VTEC VX,2016,10,66622,50K – 1L,Petrol,Manual,445000,2-5 Lakh,ahmedabad
Honda,Honda Cityi VTEC VX,2016,10,80000,50K – 1L,Petrol,Manual,495000,2-5 Lakh,delhi-ncr
Honda,Honda Cityi VTEC VX,2016,10,80000,50K – 1L,Petrol,Manual,499000,2-5 Lakh,new-delhi
Honda,Honda Cityi VTEC VX,2016,10,80000,50K – 1L,Petrol,Manual,499000,2-5 Lakh,noida
Honda,Honda Cityi VTEC VX,2016,10,96785,50K – 1L,Petrol,Manual,695000,5-10 Lakh,bangalore
Honda,Honda Cityi VTEC VX,2016,10,102341,Above 1L,Petrol,Manual,518000,5-10 Lakh,Hyderabad
Honda,Honda Cityi VTEC VX,2016,10,111496,Above 1L,Petrol,Manual,345000,2-5 Lakh,kolkata
Honda,Honda Cityi VTEC VX,2017,9,21000,Below 25K,Petrol,Manual,645000,5-10 Lakh,mumbai
Honda,Honda Cityi VTEC VX,2017,9,46585,25K – 50K,Petrol,Manual,540000,5-10 Lakh,jaipur
Honda,Honda Cityi VTEC VX,2017,9,55000,50K – 1L,Petrol,Manual,695000,5-10 Lakh,mumbai
Honda,Honda Cityi VTEC VX,2017,9,55777,50K – 1L,Petrol,Manual,520000,5-10 Lakh,pune
Honda,Honda Cityi VTEC VX,2017,9,60000,50K – 1L,Petrol,Manual,790000,5-10 Lakh,Hyderabad
Honda,Honda Cityi VTEC VX,2017,9,70000,50K – 1L,Petrol,Manual,620000,5-10 Lakh,gurgaon
Honda,Honda Cityi VTEC VX,2017,9,71000,50K – 1L,Petrol,Manual,560000,5-10 Lakh,noida
Honda,Honda Cityi VTEC VX,2017,9,72000,50K – 1L,Petrol,Manual,525000,5-10 Lakh,jaipur
Honda,Honda Cityi VTEC VX,2017,9,75935,50K – 1L,Petrol,Manual,680000,5-10 Lakh,chennai
Honda,Honda Cityi VTEC VX,2017,9,80000,50K – 1L,Petrol,Manual,700000,5-10 Lakh,jaipur
Honda,Honda Cityi VTEC VX,2017,9,106000,Above 1L,Petrol,Manual,650000,5-10 Lakh,pune
Honda,Honda Cityi VTEC VX Option,2016,10,44435,25K – 50K,Petrol,Manual,430000,2-5 Lakh,new-delhi
Honda,Honda Cityi VTEC VX Option,2016,10,45125,25K – 50K,Petrol,Manual,450000,2-5 Lakh,kolkata
Honda,Honda Cityi VTEC VX Option,2016,10,50680,50K – 1L,Petrol,Manual,525000,5-10 Lakh,delhi-ncr
Honda,Honda Cityi VTEC VX Option,2016,10,50680,50K – 1L,Petrol,Manual,525000,5-10 Lakh,gurgaon
Honda,Honda Cityi VTEC VX Option,2016,10,73026,50K – 1L,Petrol,Manual,421000,2-5 Lakh,mumbai
Honda,Honda Cityi VTEC VX Option,2017,9,80000,50K – 1L,Petrol,Manual,450000,2-5 Lakh,gurgaon
Honda,Honda Cityi VTEC VX Option BL,2016,10,110000,Above 1L,Petrol,Manual,525000,5-10 Lakh,new-delhi
Honda,Honda Cityi-DTEC SV,2018,8,98500,50K – 1L,Diesel,Manual,695000,5-10 Lakh,Hyderabad
Honda,Honda Cityi-DTEC SV,2019,7,46741,25K – 50K,Diesel,Manual,557000,5-10 Lakh,jaipur
Honda,Honda Cityi-DTEC V,2017,9,68000,50K – 1L,Diesel,Manual,545000,5-10 Lakh,mumbai
Honda,Honda Cityi-DTEC V,2018,8,97500,50K – 1L,Diesel,Manual,775000,5-10 Lakh,pune
Honda,Honda Cityi-DTEC VX,2018,8,84269,50K – 1L,Diesel,Manual,515000,5-10 Lakh,kolkata
Honda,Honda Cityi-DTEC VX,2019,7,160000,Above 1L,Diesel,Manual,520000,5-10 Lakh,gurgaon
Honda,Honda Cityi-DTEC ZX,2018,8,147229,Above 1L,Diesel,Manual,615000,5-10 Lakh,bangalore
Honda,Honda Cityi-VTEC CVT V,2017,9,28344,25K – 50K,Petrol,Automatic,481000,2-5 Lakh,gurgaon
Honda,Honda Cityi-VTEC CVT V,2017,9,53401,50K – 1L,Petrol,Automatic,600000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC CVT V,2017,9,54000,50K – 1L,Petrol,Automatic,495000,2-5 Lakh,new-delhi
Honda,Honda Cityi-VTEC CVT V,2017,9,80000,50K – 1L,Petrol,Automatic,485000,2-5 Lakh,delhi-ncr
Honda,Honda Cityi-VTEC CVT V,2017,9,80707,50K – 1L,Petrol,Automatic,509000,5-10 Lakh,ahmedabad
Honda,Honda Cityi-VTEC CVT V,2018,8,26826,25K – 50K,Petrol,Automatic,635000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC CVT V,2018,8,47275,25K – 50K,Petrol,Automatic,529000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC CVT V,2018,8,74770,50K – 1L,Petrol,Automatic,591000,5-10 Lakh,delhi-ncr
Honda,Honda Cityi-VTEC CVT V,2018,8,74770,50K – 1L,Petrol,Automatic,591000,5-10 Lakh,noida
Honda,Honda Cityi-VTEC CVT V,2018,8,85000,50K – 1L,Petrol,Automatic,599000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC CVT V,2019,7,30000,25K – 50K,Petrol,Automatic,841000,5-10 Lakh,bangalore
Honda,Honda Cityi-VTEC CVT V,2019,7,35171,25K – 50K,Petrol,Automatic,825000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC CVT V,2019,7,54188,50K – 1L,Petrol,Automatic,552000,5-10 Lakh,jaipur
Honda,Honda Cityi-VTEC CVT V,2019,7,99677,50K – 1L,Petrol,Automatic,545000,5-10 Lakh,delhi-ncr
Honda,Honda Cityi-VTEC CVT VX,2017,9,22000,Below 25K,Petrol,Automatic,650000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC CVT VX,2018,8,31972,25K – 50K,Petrol,Automatic,799000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC CVT VX,2018,8,41106,25K – 50K,Petrol,Automatic,725000,5-10 Lakh,jaipur
Honda,Honda Cityi-VTEC CVT VX,2018,8,41960,25K – 50K,Petrol,Automatic,580000,5-10 Lakh,jaipur
Honda,Honda Cityi-VTEC CVT VX,2018,8,70000,50K – 1L,Petrol,Automatic,695000,5-10 Lakh,gurgaon
Honda,Honda Cityi-VTEC CVT VX,2018,8,70000,50K – 1L,Petrol,Automatic,695000,5-10 Lakh,new-delhi
Honda,Honda Cityi-VTEC CVT VX,2018,8,70000,50K – 1L,Petrol,Automatic,695000,5-10 Lakh,noida
Honda,Honda Cityi-VTEC CVT VX,2018,8,90000,50K – 1L,Petrol,Automatic,800000,5-10 Lakh,delhi-ncr
Honda,Honda Cityi-VTEC CVT VX,2018,8,90000,50K – 1L,Petrol,Automatic,800000,5-10 Lakh,new-delhi
Honda,Honda Cityi-VTEC CVT VX,2019,7,44350,25K – 50K,Petrol,Automatic,683000,5-10 Lakh,delhi-ncr
Honda,Honda Cityi-VTEC CVT ZX,2017,9,55000,50K – 1L,Petrol,Automatic,649000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC CVT ZX,2017,9,58427,50K – 1L,Petrol,Automatic,725000,5-10 Lakh,jaipur
Honda,Honda Cityi-VTEC CVT ZX,2017,9,74000,50K – 1L,Petrol,Automatic,525000,5-10 Lakh,kolkata
Honda,Honda Cityi-VTEC CVT ZX,2017,9,80000,50K – 1L,Petrol,Automatic,575000,5-10 Lakh,kolkata
Honda,Honda Cityi-VTEC CVT ZX,2017,9,83000,50K – 1L,Petrol,Automatic,595000,5-10 Lakh,gurgaon
Honda,Honda Cityi-VTEC CVT ZX,2017,9,102500,Above 1L,Petrol,Automatic,600000,5-10 Lakh,gurgaon
Honda,Honda Cityi-VTEC CVT ZX,2018,8,32594,25K – 50K,Petrol,Automatic,750000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC CVT ZX,2018,8,37000,25K – 50K,Petrol,Automatic,895000,5-10 Lakh,bangalore
Honda,Honda Cityi-VTEC CVT ZX,2018,8,38800,25K – 50K,Petrol,Automatic,750000,5-10 Lakh,pune
Honda,Honda Cityi-VTEC CVT ZX,2018,8,42000,25K – 50K,Petrol,Automatic,655000,5-10 Lakh,kolkata
Honda,Honda Cityi-VTEC CVT ZX,2018,8,45000,25K – 50K,Petrol,Automatic,600000,5-10 Lakh,kolkata
Honda,Honda Cityi-VTEC CVT ZX,2018,8,68000,50K – 1L,Petrol,Automatic,700000,5-10 Lakh,pune
Honda,Honda Cityi-VTEC CVT ZX,2018,8,68549,50K – 1L,Petrol,Automatic,805000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC CVT ZX,2018,8,73662,50K – 1L,Petrol,Automatic,744000,5-10 Lakh,pune
Honda,Honda Cityi-VTEC CVT ZX,2019,7,34341,25K – 50K,Petrol,Automatic,875000,5-10 Lakh,pune
Honda,Honda Cityi-VTEC CVT ZX,2019,7,65180,50K – 1L,Petrol,Automatic,643000,5-10 Lakh,ahmedabad
Honda,Honda Cityi-VTEC CVT ZX,2019,7,68365,50K – 1L,Petrol,Automatic,715000,5-10 Lakh,delhi-ncr
Honda,Honda Cityi-VTEC CVT ZX,2019,7,68365,50K – 1L,Petrol,Automatic,715000,5-10 Lakh,gurgaon
Honda,Honda Cityi-VTEC CVT ZX,2019,7,71200,50K – 1L,Petrol,Automatic,899000,5-10 Lakh,Hyderabad
Honda,Honda Cityi-VTEC CVT ZX,2019,7,110700,Above 1L,Petrol,Automatic,633000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC S,2018,8,51000,50K – 1L,Petrol,Manual,795000,5-10 Lakh,bangalore
Honda,Honda Cityi-VTEC S,2018,8,55000,50K – 1L,Petrol,Manual,600000,5-10 Lakh,pune
Honda,Honda Cityi-VTEC S,2021,5,27170,25K – 50K,Petrol,Manual,1025000,10-20 Lakh,mumbai
Honda,Honda Cityi-VTEC SV,2018,8,150000,Above 1L,Petrol,Manual,535000,5-10 Lakh,ahmedabad
Honda,Honda Cityi-VTEC SV,2019,7,68300,50K – 1L,Petrol,Manual,635000,5-10 Lakh,jaipur
Honda,Honda Cityi-VTEC V,2017,9,47000,25K – 50K,Petrol,Manual,575000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC V,2018,8,43000,25K – 50K,Petrol,Manual,575000,5-10 Lakh,pune
Honda,Honda Cityi-VTEC V,2018,8,46469,25K – 50K,Petrol,Manual,416000,2-5 Lakh,gurgaon
Honda,Honda Cityi-VTEC V,2018,8,46619,25K – 50K,Petrol,Manual,720000,5-10 Lakh,chennai
Honda,Honda Cityi-VTEC V,2018,8,49100,25K – 50K,Petrol,Manual,699000,5-10 Lakh,Hyderabad
Honda,Honda Cityi-VTEC V,2018,8,51392,50K – 1L,Petrol,Manual,485000,2-5 Lakh,kolkata
Honda,Honda Cityi-VTEC V,2018,8,60000,50K – 1L,Petrol,Manual,556000,5-10 Lakh,delhi-ncr
Honda,Honda Cityi-VTEC V,2018,8,60000,50K – 1L,Petrol,Manual,556000,5-10 Lakh,new-delhi
Honda,Honda Cityi-VTEC V,2018,8,60000,50K – 1L,Petrol,Manual,556000,5-10 Lakh,noida
Honda,Honda Cityi-VTEC V,2018,8,62861,50K – 1L,Petrol,Manual,825000,5-10 Lakh,bangalore
Honda,Honda Cityi-VTEC V,2018,8,69866,50K – 1L,Petrol,Manual,582000,5-10 Lakh,jaipur
Honda,Honda Cityi-VTEC V,2018,8,70000,50K – 1L,Petrol,Manual,650000,5-10 Lakh,new-delhi
Honda,Honda Cityi-VTEC V,2018,8,70000,50K – 1L,Petrol,Manual,690000,5-10 Lakh,noida
Honda,Honda Cityi-VTEC V,2018,8,79000,50K – 1L,Petrol,Manual,625000,5-10 Lakh,noida
Honda,Honda Cityi-VTEC V,2018,8,80000,50K – 1L,Petrol,Manual,700000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC V,2018,8,81066,50K – 1L,Petrol,Manual,599000,5-10 Lakh,chennai
Honda,Honda Cityi-VTEC V,2018,8,92063,50K – 1L,Petrol,Manual,548000,5-10 Lakh,chennai
Honda,Honda Cityi-VTEC V,2018,8,100000,Above 1L,Petrol,Manual,550000,5-10 Lakh,new-delhi
Honda,Honda Cityi-VTEC V,2018,8,150000,Above 1L,Petrol,Manual,500000,5-10 Lakh,gurgaon
Honda,Honda Cityi-VTEC V,2019,7,34159,25K – 50K,Petrol,Manual,555000,5-10 Lakh,jaipur
Honda,Honda Cityi-VTEC V,2019,7,70565,50K – 1L,Petrol,Manual,515000,5-10 Lakh,new-delhi
Honda,Honda Cityi-VTEC VX,2017,9,57000,50K – 1L,Petrol,Manual,470000,2-5 Lakh,kolkata
Honda,Honda Cityi-VTEC VX,2018,8,26000,25K – 50K,Petrol,Manual,850000,5-10 Lakh,bangalore
Honda,Honda Cityi-VTEC VX,2018,8,45000,25K – 50K,Petrol,Manual,775000,5-10 Lakh,chennai
Honda,Honda Cityi-VTEC VX,2018,8,60449,50K – 1L,Petrol,Manual,625000,5-10 Lakh,kolkata
Honda,Honda Cityi-VTEC VX,2018,8,83000,50K – 1L,Petrol,Manual,545000,5-10 Lakh,kolkata
Honda,Honda Cityi-VTEC VX,2019,7,42966,25K – 50K,Petrol,Manual,615000,5-10 Lakh,jaipur
Honda,Honda Cityi-VTEC ZX,2019,7,31348,25K – 50K,Petrol,Manual,774000,5-10 Lakh,bangalore
Honda,Honda Cityi-VTEC ZX,2019,7,32386,25K – 50K,Petrol,Manual,679000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC ZX,2019,7,117449,Above 1L,Petrol,Manual,553000,5-10 Lakh,mumbai
Honda,Honda Cityi-VTEC ZX,2022,4,12373,Below 25K,Petrol,Manual,1100000,10-20 Lakh,chennai
Honda,Honda CityS,2011,15,79000,50K – 1L,Petrol,Manual,290000,2-5 Lakh,Hyderabad
Honda,Honda CityS,2011,15,88000,50K – 1L,Petrol,Manual,375000,2-5 Lakh,bangalore
Honda,Honda CityS,2011,15,89000,50K – 1L,Petrol,Manual,265000,2-5 Lakh,chandigarh
Honda,Honda CityS,2012,14,82000,50K – 1L,Petrol,Manual,210000,2-5 Lakh,delhi-ncr
Honda,Honda CityS,2012,14,90000,50K – 1L,Petrol,Manual,260000,2-5 Lakh,noida
Honda,Honda CityS,2012,14,100000,Above 1L,Petrol,Manual,300000,2-5 Lakh,new-delhi
Honda,Honda CityS,2012,14,120000,Above 1L,Petrol,Manual,199000,bellow 2 Lakh,kolkata
Honda,Honda CityS,2013,13,40000,25K – 50K,Petrol,Manual,250000,2-5 Lakh,kolkata
Honda,Honda CityS,2013,13,67245,50K – 1L,Petrol,Manual,219000,2-5 Lakh,delhi-ncr
Honda,Honda CityS,2013,13,67245,50K – 1L,Petrol,Manual,219000,2-5 Lakh,new-delhi
Honda,Honda CityS,2013,13,74638,50K – 1L,Petrol,Manual,325000,2-5 Lakh,Hyderabad
Honda,Honda CityS,2013,13,89997,50K – 1L,Petrol,Manual,435000,2-5 Lakh,Hyderabad
Honda,Honda CityS,2013,13,102000,Above 1L,Petrol,Manual,330000,2-5 Lakh,pune
Honda,Honda CityS,2013,13,120000,Above 1L,Petrol,Manual,250000,2-5 Lakh,gurgaon
Honda,Honda CitySV,2017,9,79988,50K – 1L,Petrol,Manual,519000,5-10 Lakh,jaipur
Honda,Honda CitySV,2019,7,47607,25K – 50K,Petrol,Manual,538000,5-10 Lakh,kolkata
Honda,Honda CitySV MT,2014,12,12000,Below 25K,Petrol,Manual,350000,2-5 Lakh,ahmedabad
Honda,Honda CitySV MT,2014,12,57776,50K – 1L,Petrol,Manual,424000,2-5 Lakh,delhi-ncr
Honda,Honda CitySV MT,2014,12,57776,50K – 1L,Petrol,Manual,424000,2-5 Lakh,noida
Honda,Honda CitySV MT,2014,12,71876,50K – 1L,Petrol,Manual,324000,2-5 Lakh,mumbai
Honda,Honda CitySV MT,2014,12,76062,50K – 1L,Petrol,Manual,455000,2-5 Lakh,Hyderabad
Honda,Honda CitySV MT,2014,12,86729,50K – 1L,Petrol,Manual,441000,2-5 Lakh,Hyderabad
Honda,Honda CitySV MT,2014,12,98248,50K – 1L,Petrol,Manual,369000,2-5 Lakh,chandigarh
Honda,Honda CitySV MT,2014,12,101357,Above 1L,Petrol,Manual,403000,2-5 Lakh,mumbai
Honda,Honda CitySV MT,2014,12,106894,Above 1L,Petrol,Manual,437000,2-5 Lakh,chennai
Honda,Honda CitySV MT,2015,11,54661,50K – 1L,Petrol,Manual,390000,2-5 Lakh,kolkata
Honda,Honda CitySV MT,2015,11,103874,Above 1L,Petrol,Manual,441000,2-5 Lakh,chandigarh
Honda,Honda CitySV MT,2015,11,108818,Above 1L,Petrol,Manual,530000,5-10 Lakh,chennai
Honda,Honda CitySV MT,2015,11,123641,Above 1L,Petrol,Manual,565000,5-10 Lakh,Hyderabad
Honda,Honda CitySV MT,2016,10,8231,Below 25K,Petrol,Manual,555000,5-10 Lakh,pune
Honda,Honda CitySV MT,2016,10,71604,50K – 1L,Petrol,Manual,515000,5-10 Lakh,chennai
Honda,Honda CitySV MT,2016,10,80475,50K – 1L,Petrol,Manual,508000,5-10 Lakh,jaipur
Honda,Honda CitySV MT,2016,10,109298,Above 1L,Petrol,Manual,452000,2-5 Lakh,jaipur
Honda,Honda CitySV MT,2017,9,103399,Above 1L,Petrol,Manual,467000,2-5 Lakh,delhi-ncr
Honda,Honda CitySV MT,2017,9,103399,Above 1L,Petrol,Manual,467000,2-5 Lakh,gurgaon
Honda,Honda CitySV MT,2018,8,49000,25K – 50K,Petrol,Manual,595000,5-10 Lakh,mumbai
Honda,Honda CitySV MT,2019,7,40100,25K – 50K,Petrol,Manual,470000,2-5 Lakh,kolkata
Honda,Honda CitySV MT,2019,7,56000,50K – 1L,Petrol,Manual,725000,5-10 Lakh,new-delhi
Honda,Honda CityV,2017,9,78555,50K – 1L,Petrol,Manual,437000,2-5 Lakh,ahmedabad
Honda,Honda CityV,2018,8,26238,25K – 50K,Petrol,Manual,635000,5-10 Lakh,gurgaon
Honda,Honda CityV,2018,8,82408,50K – 1L,Petrol,Manual,638000,5-10 Lakh,bangalore
Honda,Honda CityV,2023,3,17817,Below 25K,Petrol,Manual,987000,5-10 Lakh,ahmedabad
Honda,Honda CityV,2023,3,21018,Below 25K,Petrol,Manual,1032000,10-20 Lakh,delhi-ncr
Honda,Honda CityV,2023,3,21018,Below 25K,Petrol,Manual,1032000,10-20 Lakh,noida
Honda,Honda CityV,2023,3,37937,25K – 50K,Petrol,Manual,1097000,10-20 Lakh,chennai
Honda,Honda CityV,2024,2,17000,Below 25K,Petrol,Manual,950000,5-10 Lakh,kolkata
Honda,Honda CityV AT,2011,15,70000,50K – 1L,Petrol,Automatic,200000,2-5 Lakh,gurgaon
Honda,Honda CityV AT,2011,15,73000,50K – 1L,Petrol,Automatic,350000,2-5 Lakh,Hyderabad
Honda,Honda CityV AT,2011,15,81000,50K – 1L,Petrol,Automatic,215000,2-5 Lakh,gurgaon
Honda,Honda CityV AT,2011,15,136708,Above 1L,Petrol,Automatic,285000,2-5 Lakh,pune
Honda,Honda CityV AT,2012,14,62000,50K – 1L,Petrol,Automatic,275000,2-5 Lakh,mumbai
Honda,Honda CityV AT,2012,14,76000,50K – 1L,Petrol,Automatic,400000,2-5 Lakh,bangalore
Honda,Honda CityV AT,2014,12,45000,25K – 50K,Petrol,Automatic,465000,2-5 Lakh,mumbai
Honda,Honda CityV CVT,2011,15,57542,50K – 1L,Petrol,Automatic,258000,2-5 Lakh,mumbai
Honda,Honda CityV CVT,2011,15,60287,50K – 1L,Petrol,Automatic,326000,2-5 Lakh,bangalore
Honda,Honda CityV CVT,2011,15,115016,Above 1L,Petrol,Automatic,273000,2-5 Lakh,pune
Honda,Honda CityV CVT,2011,15,119846,Above 1L,Petrol,Automatic,288000,2-5 Lakh,pune
Honda,Honda CityV CVT,2017,9,76432,50K – 1L,Petrol,Automatic,580000,5-10 Lakh,gurgaon
Honda,Honda CityV CVT,2018,8,43787,25K – 50K,Petrol,Automatic,579000,5-10 Lakh,mumbai
Honda,Honda CityV CVT,2019,7,35171,25K – 50K,Petrol,Automatic,825000,5-10 Lakh,mumbai
Honda,Honda CityV CVT,2019,7,38962,25K – 50K,Petrol,Automatic,685000,5-10 Lakh,mumbai
Honda,Honda CityV CVT,2019,7,39000,25K – 50K,Petrol,Automatic,690000,5-10 Lakh,mumbai
Honda,Honda CityV CVT,2019,7,43670,25K – 50K,Petrol,Automatic,685000,5-10 Lakh,mumbai
Honda,Honda CityV CVT,2019,7,52000,50K – 1L,Petrol,Automatic,700000,5-10 Lakh,mumbai
Honda,Honda CityV CVT,2019,7,124610,Above 1L,Petrol,Automatic,549000,5-10 Lakh,jaipur
Honda,Honda CityV CVT,2020,6,50155,50K – 1L,Petrol,Automatic,975000,5-10 Lakh,chennai
Honda,Honda CityV CVT,2020,6,59272,50K – 1L,Petrol,Automatic,885000,5-10 Lakh,mumbai
Honda,Honda CityV CVT,2021,5,37497,25K – 50K,Petrol,Automatic,1095000,10-20 Lakh,bangalore
Honda,Honda CityV CVT,2022,4,46000,25K – 50K,Petrol,Automatic,975000,5-10 Lakh,delhi-ncr
Honda,Honda CityV CVT,2022,4,46587,25K – 50K,Petrol,Automatic,1095000,10-20 Lakh,Hyderabad
Honda,Honda CityV CVT,2023,3,40000,25K – 50K,Petrol,Automatic,1150000,10-20 Lakh,gurgaon
Honda,Honda CityV CVT,2024,2,11000,Below 25K,Petrol,Automatic,925000,5-10 Lakh,kolkata
Honda,Honda CityV MT,2010,16,75000,50K – 1L,Petrol,Manual,251000,2-5 Lakh,ahmedabad
Honda,Honda CityV MT,2011,15,65553,50K – 1L,Petrol,Manual,293000,2-5 Lakh,mumbai
Honda,Honda CityV MT,2012,14,72000,50K – 1L,Petrol,Manual,375000,2-5 Lakh,mumbai
Honda,Honda CityV MT,2012,14,78500,50K – 1L,Petrol,Manual,325000,2-5 Lakh,pune
Honda,Honda CityV MT,2012,14,85170,50K – 1L,Petrol,Manual,440000,2-5 Lakh,bangalore
Honda,Honda CityV MT,2012,14,103607,Above 1L,Petrol,Manual,292000,2-5 Lakh,mumbai
Honda,Honda CityV MT,2012,14,109000,Above 1L,Petrol,Manual,252000,2-5 Lakh,noida
Honda,Honda CityV MT,2013,13,51000,50K – 1L,Petrol,Manual,470000,2-5 Lakh,bangalore
Honda,Honda CityV MT,2013,13,58132,50K – 1L,Petrol,Manual,338000,2-5 Lakh,mumbai
Honda,Honda CityV MT,2013,13,76773,50K – 1L,Petrol,Manual,372000,2-5 Lakh,pune
Honda,Honda CityV MT,2013,13,85000,50K – 1L,Petrol,Manual,375000,2-5 Lakh,pune
Honda,Honda CityV MT,2013,13,150000,Above 1L,Petrol,Manual,365000,2-5 Lakh,pune
Honda,Honda CityV MT,2014,12,81862,50K – 1L,Petrol,Manual,356000,2-5 Lakh,mumbai
Honda,Honda CityV MT,2015,11,45808,25K – 50K,Petrol,Manual,452000,2-5 Lakh,gurgaon
Honda,Honda CityV MT,2016,10,49030,25K – 50K,Petrol,Manual,540000,5-10 Lakh,jaipur
