,car_brand,car_name,year,km_driven,fuel,transmission,price,city
1434,Hyundai,Hyundai EONSportz,2015,"70,000kms",Petrol,Manual,₹2.70 Lakh,Hyderabad
1435,Maruti,Maruti Alto K10VXI,2014,"69,866kms",Petrol,Manual,₹2.45 Lakh,Hyderabad
1436,Maruti,Maruti Swift1.3 VXi,2008,"1,36,000kms",Petrol,Manual,₹2.25 Lakh,Hyderabad
1437,Maruti,Maruti RitzLDi,2012,"1,13,000kms",Diesel,Manual,₹2.99 Lakh,Hyderabad
1438,Maruti,Maruti SwiftVdi BSIII,2008,"1,46,000kms",Diesel,Manual,₹2.25 Lakh,Hyderabad
1439,Mahindra,Mahindra TharLX 4WD Hard Top Diesel AT BSVI,2021,"93,722kms",Diesel,Automatic,₹12.50 Lakh,Hyderabad
1440,Hyundai,Hyundai CretaSX Executive Diesel BSVI,2021,"68,354kms",Diesel,Manual,₹14.75 Lakh,Hyderabad
1441,Maruti,Maruti CelerioZXI AT Optional,2016,"71,185kms",Petrol,Automatic,₹3.06 Lakh,Hyderabad
1442,Maruti,Maruti Baleno1.2 Delta,2016,"69,577kms",Petrol,Manual,₹3.99 Lakh,Hyderabad
1443,Maruti,Maruti Ignis1.2 Alpha BSIV,2017,"82,341kms",Petrol,Manual,₹3.96 Lakh,Hyderabad
1444,Hyundai,Hyundai CretaSX Executive Diesel BSVI,2021,"68,354kms",Diesel,Manual,₹14.75 Lakh,Hyderabad
1445,Mahindra,Mahindra TharLX 4WD Hard Top Diesel AT BSVI,2021,"93,722kms",Diesel,Automatic,₹12.50 Lakh,Hyderabad
1446,Hyundai,Hyundai i20Sportz 1.2,2018,"94,972kms",Petrol,Manual,₹4.92 Lakh,Hyderabad
1447,Maruti,Maruti Baleno1.2 CVT Alpha,2021,"44,246kms",Petrol,Automatic,₹5.94 Lakh,Hyderabad
1448,Maruti,Maruti Wagon RVXI BS IV,2017,"35,880kms",Petrol,Manual,₹3.14 Lakh,Hyderabad
1449,Hyundai,Hyundai EONSportz,2018,"45,445kms",Petrol,Manual,₹3.29 Lakh,Hyderabad
1450,Hyundai,Hyundai Grand i10AT Asta,2015,"42,737kms",Petrol,Automatic,₹3.59 Lakh,Hyderabad
1451,Maruti,Maruti CelerioZXI Optional AMT BSIV,2018,"74,001kms",Petrol,Automatic,₹3.32 Lakh,Hyderabad
1452,Maruti,Maruti CelerioZXI AT Optional,2016,"71,185kms",Petrol,Automatic,₹3.06 Lakh,Hyderabad
1453,Maruti,Maruti Baleno1.2 Delta,2016,"69,577kms",Petrol,Manual,₹3.99 Lakh,Hyderabad
1454,Maruti,Maruti Ignis1.2 Alpha BSIV,2017,"82,341kms",Petrol,Manual,₹3.96 Lakh,Hyderabad
1455,Ford,Ford Ecosport1.5 Diesel Trend Plus BSIV,2018,"1,09,040kms",Diesel,Manual,₹4.74 Lakh,Hyderabad
1456,Ford,Ford Ecosport1.5 TDCi Titanium BSIV,2016,"1,42,699kms",Diesel,Manual,₹4.35 Lakh,Hyderabad
1457,Hyundai,Hyundai i10Sportz 1.1L,2015,"49,714kms",Petrol,Manual,₹3.41 Lakh,Hyderabad
1458,Maruti,Maruti CelerioZXI Optional AMT BSIV,2018,"79,246kms",Petrol,Automatic,₹4.90 Lakh,Hyderabad
1459,Tata,Tata NexonXZ Plus (O) Diesel,2017,"1,10,444kms",Diesel,Manual,₹5.51 Lakh,Hyderabad
1460,Toyota,Toyota EtiosVD,2014,"87,000kms",Diesel,Manual,₹3.90 Lakh,Hyderabad
1461,Skoda,Skoda Rapid1.5 TDI Style Plus,2015,"88,988kms",Diesel,Manual,₹4.95 Lakh,Hyderabad
1462,Maruti,Maruti Wagon RZXI 1.2,2020,"64,177kms",Petrol,Manual,₹5.50 Lakh,Hyderabad
1463,Ford,Ford Ecosport1.5 DV5 MT Titanium,2013,"83,000kms",Diesel,Manual,₹4.50 Lakh,Hyderabad
1464,Maruti,Maruti CelerioZXI Optional AMT BSIV,2018,"79,246kms",Petrol,Automatic,₹4.90 Lakh,Hyderabad
1465,Tata,Tata Tiago1.2 Revotron XZA,2017,"79,000kms",Petrol,Automatic,₹3.65 Lakh,Hyderabad
1466,Renault,Renault KWIDClimber 1.0 AMT,2018,"70,000kms",Petrol,Automatic,₹3.40 Lakh,Hyderabad
1467,Skoda,Skoda Rapid1.6 TDI Ambition,2012,"50,000kms",Diesel,Manual,₹3.35 Lakh,Hyderabad
1468,Hyundai,Hyundai SantroSportz AMT BSIV,2019,"48,000kms",Petrol,Automatic,₹4.85 Lakh,Hyderabad
1469,Skoda,Skoda Rapid1.5 TDI Elegance Plus,2015,"81,000kms",Diesel,Manual,₹4.90 Lakh,Hyderabad
1470,Hyundai,Hyundai i20Sportz 1.2,2013,"98,400kms",Petrol,Manual,₹3.25 Lakh,Hyderabad
1471,Toyota,Toyota EtiosVD,2014,"87,000kms",Diesel,Manual,₹3.90 Lakh,Hyderabad
1472,Skoda,Skoda Rapid1.5 TDI Style Plus,2015,"88,988kms",Diesel,Manual,₹4.95 Lakh,Hyderabad
1473,Ford,Ford Ecosport1.5 DV5 MT Titanium,2013,"83,000kms",Diesel,Manual,₹4.50 Lakh,Hyderabad
1474,Maruti,Maruti Wagon RZXI 1.2,2020,"64,177kms",Petrol,Manual,₹5.50 Lakh,Hyderabad
1475,Land Rover,Land Rover Discovery SportTD4 SE,2018,"83,000kms",Diesel,Automatic,₹19.90 Lakh,Hyderabad
1476,Hyundai,Hyundai EONSportz,2015,"58,516kms",Petrol,Manual,₹2.84 Lakh,Hyderabad
1477,Maruti,Maruti Alto 800LXi,2014,"46,371kms",Petrol,Manual,₹2.31 Lakh,Hyderabad
1478,Maruti,Maruti SwiftVDI,2012,"1,00,000kms",Diesel,Manual,₹2.90 Lakh,Hyderabad
1479,Maruti,Maruti Swift DzireVXI BSVI,2021,"16,127kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
1480,Maruti,Maruti Swift DzireVXI AT,2018,"90,070kms",Petrol,Automatic,₹5.93 Lakh,Hyderabad
1481,Hyundai,Hyundai i20Sportz Petrol,2011,"62,896kms",Petrol,Manual,₹2.78 Lakh,Hyderabad
1482,Hyundai,Hyundai i201.4 CRDi Asta,2012,"1,37,000kms",Diesel,Manual,₹2.95 Lakh,Hyderabad
1483,Tata,Tata NexonXZ Plus (O) Diesel,2020,"75,437kms",Diesel,Manual,₹7.39 Lakh,Hyderabad
1484,Maruti,Maruti Swift DzireVXI BSVI,2021,"16,127kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
1485,Maruti,Maruti Swift DzireVXI AT,2018,"90,070kms",Petrol,Automatic,₹5.93 Lakh,Hyderabad
1486,Hyundai,Hyundai i20Sportz Petrol,2011,"62,896kms",Petrol,Manual,₹2.78 Lakh,Hyderabad
1487,Hyundai,Hyundai i201.4 CRDi Asta,2012,"1,37,000kms",Diesel,Manual,₹2.95 Lakh,Hyderabad
1488,Tata,Tata NexonXZ Plus (O) Diesel,2020,"75,437kms",Diesel,Manual,₹7.39 Lakh,Hyderabad
1489,Mahindra,Mahindra XUV500W6 2WD,2014,"86,000kms",Diesel,Manual,₹6.80 Lakh,Hyderabad
1490,Mahindra,Mahindra XUV5001.99 FWD W8,2015,"74,154kms",Diesel,Manual,₹6.50 Lakh,Hyderabad
1491,Skoda,Skoda Kushaq1.0 TSI Ambition BSVI,2022,"99,000kms",Petrol,Manual,₹9.80 Lakh,Hyderabad
1492,Audi,Audi Q330 TDI,2015,"86,288kms",Diesel,Manual,₹12.50 Lakh,Hyderabad
1493,Toyota,Toyota Innova2.5 G (Diesel) 7 Seater BS IV,2013,"1,69,000kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
1494,Mahindra,Mahindra XUV500W8 FWD,2013,"65,000kms",Diesel,Manual,₹6.95 Lakh,Hyderabad
1495,Toyota,Toyota Innova2.5 GX (Diesel) 8 Seater,2015,"1,88,000kms",Diesel,Manual,₹8.85 Lakh,Hyderabad
1496,Mahindra,Mahindra MarazzoM2 8Str BSIV,2018,"89,000kms",Diesel,Manual,₹7.90 Lakh,Hyderabad
1497,Mahindra,Mahindra Bolero NeoN10 BSVI,2022,"45,000kms",Diesel,Manual,₹9.50 Lakh,Hyderabad
1498,Tata,Tata NexonXMA AMT S,2023,"56,000kms",Petrol,Automatic,₹8.35 Lakh,Hyderabad
1499,Mercedes-Benz,Mercedes-Benz GLS350d 4MATIC,2018,"54,855kms",Diesel,Automatic,₹45 Lakh,Hyderabad
1500,Land Rover,Land Rover Range Rover4.4 Diesel LWB Autobiography,2018,"56,877kms",Diesel,Automatic,₹1.69 Crore,Hyderabad
1501,Audi,Audi Q5Technology BSVI,2022,"16,000kms",Petrol,Automatic,₹53 Lakh,Hyderabad
1502,Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Blue Efficiency,2015,"74,000kms",Diesel,Automatic,₹39.99 Lakh,Hyderabad
1503,Mercedes-Benz,Mercedes-Benz GLS350d 4MATIC,2019,"1,06,880kms",Diesel,Automatic,₹44.45 Lakh,Hyderabad
1504,Mercedes-Benz,Mercedes-Benz GLS350d 4MATIC,2018,"54,855kms",Diesel,Automatic,₹45 Lakh,Hyderabad
1505,Land Rover,Land Rover Range Rover4.4 Diesel LWB Autobiography,2018,"56,877kms",Diesel,Automatic,₹1.69 Crore,Hyderabad
1506,Audi,Audi Q5Technology BSVI,2022,"16,000kms",Petrol,Automatic,₹53 Lakh,Hyderabad
1507,Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Blue Efficiency,2015,"74,000kms",Diesel,Automatic,₹39.99 Lakh,Hyderabad
1508,Mercedes-Benz,Mercedes-Benz GLS350d 4MATIC,2019,"1,06,880kms",Diesel,Automatic,₹44.45 Lakh,Hyderabad
1509,Maruti,Maruti Alto 800LXi,2016,"57,123kms",Petrol,Manual,₹2.43 Lakh,Hyderabad
1510,Chevrolet,Chevrolet BeatDiesel LS,2012,"68,327kms",Diesel,Manual,₹2.80 Lakh,Hyderabad
1511,Maruti,Maruti SwiftLXi,2011,"63,548kms",Petrol,Manual,₹2.79 Lakh,Hyderabad
1512,Maruti,Maruti Alto 800LXI,2018,"38,693kms",Petrol,Manual,₹2.36 Lakh,Hyderabad
1513,Hyundai,Hyundai i10Magna 1.1,2016,"1,00,461kms",Petrol,Manual,₹3 Lakh,Hyderabad
1514,Hyundai,Hyundai i10Era 1.1 iTech SE,2011,"73,003kms",Petrol,Manual,₹2.27 Lakh,Hyderabad
1515,Maruti,Maruti Alto 800VXI,2015,"72,210kms",Petrol,Manual,₹2.43 Lakh,Hyderabad
1516,Maruti,Maruti Alto 800LXI,2020,"26,206kms",Petrol,Manual,₹2.30 Lakh,Hyderabad
1517,Maruti,Maruti Alto 800LXi,2017,"27,629kms",Petrol,Manual,₹2.81 Lakh,Hyderabad
1518,Maruti,Maruti SwiftVXI,2012,"77,620kms",Petrol,Manual,₹2.97 Lakh,Hyderabad
1519,Renault,Renault KWID1.0 RXT,2018,"51,232kms",Petrol,Manual,₹2.99 Lakh,Hyderabad
1520,Maruti,Maruti SwiftVDI,2011,"1,15,000kms",Diesel,Manual,₹2.30 Lakh,Hyderabad
1521,Maruti,Maruti RitzVXi (ABS) BS IV,2012,"72,000kms",Petrol,Manual,₹2.75 Lakh,Hyderabad
1522,Hyundai,Hyundai i201.4 CRDi Magna,2012,"94,604kms",Diesel,Manual,₹2.95 Lakh,Hyderabad
1523,Chevrolet,Chevrolet BeatLT,2011,"85,133kms",Petrol,Manual,₹2.10 Lakh,Hyderabad
1524,Renault,Renault KWID1.0 RXT,2018,"51,232kms",Petrol,Manual,₹2.99 Lakh,Hyderabad
1525,Maruti,Maruti SwiftVDI,2011,"1,15,000kms",Diesel,Manual,₹2.30 Lakh,Hyderabad
1526,Maruti,Maruti RitzVXi (ABS) BS IV,2012,"72,000kms",Petrol,Manual,₹2.75 Lakh,Hyderabad
1527,Hyundai,Hyundai i201.4 CRDi Magna,2012,"94,604kms",Diesel,Manual,₹2.95 Lakh,Hyderabad
1528,Chevrolet,Chevrolet BeatLT,2011,"85,133kms",Petrol,Manual,₹2.10 Lakh,Hyderabad
1529,Maruti,Maruti SwiftVDI BSIV,2010,"91,000kms",Diesel,Manual,₹2.25 Lakh,Hyderabad
1530,Renault,Renault KWID1.0 AMT RXT,2018,"93,865kms",Petrol,Automatic,₹2.84 Lakh,Hyderabad
1531,Maruti,Maruti RitzLXi,2012,"77,540kms",Petrol,Manual,₹2.18 Lakh,Hyderabad
1532,Skoda,Skoda Kodiaq2.0 TDI Style,2019,"60,026kms",Diesel,Automatic,₹22.50 Lakh,Hyderabad
1533,Ford,Ford Endeavour3.2 Titanium AT 4X4,2018,"99,000kms",Diesel,Automatic,₹22.95 Lakh,Hyderabad
1534,Volkswagen,Volkswagen Polo1.2 MPI Comfortline,2014,"59,971kms",Petrol,Manual,₹2.93 Lakh,Hyderabad
1535,Renault,Renault KWID1.0 RXT AMT,2019,"26,511kms",Petrol,Automatic,₹3.76 Lakh,Hyderabad
1536,Tata,Tata NexonXZA Plus (O) AMT,2021,"29,141kms",Petrol,Automatic,₹9.13 Lakh,Hyderabad
1537,Mercedes-Benz,Mercedes-Benz E-ClassE350 CDI Elegance,2010,"1,08,000kms",Diesel,Automatic,₹13.99 Lakh,Hyderabad
1538,Maruti,Maruti CelerioZXI AMT Optional,2017,"97,328kms",Petrol,Automatic,₹3.73 Lakh,Hyderabad
1539,Maruti,Maruti Wagon RVXI AMT Opt,2020,"86,495kms",Petrol,Automatic,₹3.95 Lakh,Hyderabad
1540,Maruti,Maruti Baleno1.2 CVT Zeta,2016,"47,932kms",Petrol,Automatic,₹4.37 Lakh,Hyderabad
1541,Maruti,Maruti SwiftVDI,2013,"84,230kms",Diesel,Manual,₹3.38 Lakh,Hyderabad
1542,Honda,Honda AmazeVX CVT i-VTEC,2016,"79,551kms",Petrol,Automatic,₹4.82 Lakh,Hyderabad
1543,Toyota,Toyota EtiosGD,2012,"1,05,000kms",Diesel,Manual,₹4.30 Lakh,Hyderabad
1544,Maruti,Maruti Baleno1.2 CVT Zeta,2016,"47,932kms",Petrol,Automatic,₹4.37 Lakh,Hyderabad
1545,Honda,Honda AmazeVX CVT i-VTEC,2016,"79,551kms",Petrol,Automatic,₹4.82 Lakh,Hyderabad
1546,Maruti,Maruti SwiftVDI,2013,"84,230kms",Diesel,Manual,₹3.38 Lakh,Hyderabad
1547,Maruti,Maruti CelerioZXI AMT Optional,2017,"97,328kms",Petrol,Automatic,₹3.73 Lakh,Hyderabad
1548,Maruti,Maruti CiazVDi Plus,2015,"99,000kms",Diesel,Manual,₹5.60 Lakh,Hyderabad
1549,Honda,Honda Cityi VTEC VX,2014,"84,852kms",Petrol,Manual,₹5.40 Lakh,Hyderabad
1550,Toyota,Toyota EtiosGD,2012,"1,05,000kms",Diesel,Manual,₹4.30 Lakh,Hyderabad
1551,Maruti,Maruti Ignis1.2 Sigma BSIV,2017,"79,708kms",Petrol,Manual,₹4.25 Lakh,Hyderabad
1552,Maruti,Maruti Swift DzireVXi AT,2012,"55,205kms",Petrol,Automatic,₹3.75 Lakh,Hyderabad
1553,Land Rover,Land Rover Range Rover Sport2.0 Petrol SE,2020,"38,621kms",Petrol,Automatic,₹79 Lakh,Hyderabad
1554,Mercedes-Benz,Mercedes-Benz GLS350d 4MATIC,2018,"67,000kms",Diesel,Automatic,₹46.99 Lakh,Hyderabad
1555,Mercedes-Benz,Mercedes-Benz GLS400d 4MATIC BSVI,2020,"1,50,000kms",Diesel,Automatic,₹73 Lakh,Hyderabad
1556,Audi,Audi Q73.0 TDI quattro,2011,"1,10,758kms",Diesel,Automatic,₹11.75 Lakh,Hyderabad
1557,Mahindra,Mahindra TharLX 4WD Convert Top AT BSVI,2021,"35,000kms",Petrol,Automatic,₹12 Lakh,Hyderabad
1558,Renault,Renault KWIDClimber 1.0 AMT,2018,"47,441kms",Petrol,Automatic,₹2.96 Lakh,Hyderabad
1559,Mercedes-Benz,Mercedes-Benz CLA200 CDI Style,2017,"93,000kms",Diesel,Automatic,₹19.99 Lakh,Hyderabad
1560,Mercedes-Benz,Mercedes-Benz CLA200 CGI Sport,2019,"58,000kms",Petrol,Automatic,₹18.90 Lakh,Hyderabad
1561,Hyundai,Hyundai i10Era 1.1 iTech SE,2012,"68,478kms",Petrol,Manual,₹2.35 Lakh,Hyderabad
1562,Maruti,Maruti Wagon RLXI CNG,2013,"97,021kms",CNG,Manual,₹2.71 Lakh,Hyderabad
1563,Maruti,Maruti Alto 800LXi,2017,"22,239kms",Petrol,Manual,₹2.88 Lakh,Hyderabad
1564,Mercedes-Benz,Mercedes-Benz CLA200 CGI Sport,2019,"58,000kms",Petrol,Automatic,₹18.90 Lakh,Hyderabad
1565,Mercedes-Benz,Mercedes-Benz CLA200 CDI Style,2017,"93,000kms",Diesel,Automatic,₹19.99 Lakh,Hyderabad
1566,Maruti,Maruti Wagon RLXI CNG,2013,"97,021kms",CNG,Manual,₹2.71 Lakh,Hyderabad
1567,Renault,Renault KWID1.0 RXT Optional,2018,"43,357kms",Petrol,Manual,₹2.38 Lakh,Hyderabad
1568,Maruti,Maruti Alto 800LXi,2017,"41,488kms",Petrol,Manual,₹2.38 Lakh,Hyderabad
1569,Hyundai,Hyundai i10Era 1.1 iTech SE,2012,"68,478kms",Petrol,Manual,₹2.35 Lakh,Hyderabad
1570,Maruti,Maruti Alto 800LXi,2017,"22,239kms",Petrol,Manual,₹2.88 Lakh,Hyderabad
1571,Renault,Renault KWIDRXT,2016,"73,243kms",Petrol,Manual,₹2.51 Lakh,Hyderabad
1572,Renault,Renault KWID1.0 RXT Opt,2018,"73,008kms",Petrol,Manual,₹2.97 Lakh,Hyderabad
1573,Maruti,Maruti Wagon RLXI CNG,2011,"76,135kms",CNG,Manual,₹2.63 Lakh,Hyderabad
1574,Hyundai,Hyundai i10Magna,2012,"64,000kms",Petrol,Manual,₹2.60 Lakh,Hyderabad
1575,Hyundai,Hyundai EONEra Plus,2015,"35,683kms",Petrol,Manual,₹2.75 Lakh,Hyderabad
1576,Maruti,Maruti Wagon RVXI BS IV,2013,"68,000kms",Petrol,Manual,₹2.75 Lakh,Hyderabad
1577,Maruti,Maruti SwiftVXI,2011,"76,000kms",Petrol,Manual,₹2.65 Lakh,Hyderabad
1578,Maruti,2021Maruti S-PressoVXI Plus AT  -2022,2019,"57,072kms",Petrol,Automatic,₹3.87 Lakh,Hyderabad
1579,Maruti,Maruti BrezzaZxi CNG,2023,"70,672kms",CNG,Manual,₹8.81 Lakh,Hyderabad
1580,Ford,Ford Ecosport1.5 Petrol Titanium AT,2020,"11,236kms",Petrol,Automatic,₹8.95 Lakh,Hyderabad
1581,Maruti,Maruti CiazZeta,2023,"53,675kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
1582,Maruti,Maruti CiazAlpha BSIV,2018,"86,608kms",Petrol,Manual,₹6.90 Lakh,Hyderabad
1583,Volkswagen,Volkswagen Polo1.0 MPI Trendline,2019,"81,549kms",Petrol,Manual,₹6.45 Lakh,Hyderabad
1584,Maruti,Maruti BrezzaZxi CNG,2023,"70,672kms",CNG,Manual,₹8.81 Lakh,Hyderabad
1585,Ford,Ford Ecosport1.5 Petrol Titanium AT,2020,"11,236kms",Petrol,Automatic,₹8.95 Lakh,Hyderabad
1586,Maruti,Maruti CiazZeta,2023,"53,675kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
1587,Maruti,Maruti CiazAlpha BSIV,2018,"86,608kms",Petrol,Manual,₹6.90 Lakh,Hyderabad
1588,Volkswagen,Volkswagen Polo1.0 MPI Trendline,2019,"81,549kms",Petrol,Manual,₹6.45 Lakh,Hyderabad
1589,Maruti,Maruti S CrossZeta DDiS 200 SH,2018,"86,000kms",Diesel,Manual,₹8 Lakh,Hyderabad
1590,Tata,Tata Nexon1.2 Revotron XZA Plus,2020,"49,000kms",Petrol,Automatic,₹8.90 Lakh,Hyderabad
1591,Hyundai,Hyundai EONSportz,2017,"34,318kms",Petrol,Manual,₹3.32 Lakh,Hyderabad
1592,Mercedes-Benz,Mercedes-Benz GLS350d 4MATIC,2017,"69,200kms",Diesel,Automatic,₹43.45 Lakh,Hyderabad
1593,Porsche,Porsche Cayenne CoupeV6 BSVI,2022,"53,000kms",Petrol,Automatic,₹1.35 Crore,Hyderabad
1594,Mercedes-Benz,Mercedes-Benz GLS350d 4MATIC,2019,"41,000kms",Diesel,Automatic,₹69.50 Lakh,Hyderabad
1595,Renault,Renault KWID1.0 AMT RXT,2017,"54,946kms",Petrol,Automatic,₹2.79 Lakh,Hyderabad
1596,Kia,Kia SeltosGTX Option,2021,"24,041kms",Petrol,Manual,₹12.96 Lakh,Hyderabad
1597,Maruti,Maruti Wagon RVXI BS IV,2015,"36,091kms",Petrol,Manual,₹2.66 Lakh,Hyderabad
1598,Maruti,Maruti CelerioVXI CNG BSIV,2018,"1,45,737kms",CNG,Manual,₹2.86 Lakh,Hyderabad
1599,Hyundai,Hyundai i10Magna 1.2,2011,"38,612kms",Petrol,Manual,₹2.55 Lakh,Hyderabad
1600,Maruti,Maruti Wagon RLXI CNG,2011,"78,000kms",CNG,Manual,₹2.40 Lakh,Hyderabad
1601,Skoda,Skoda LauraAmbition 2.0 TDI CR MT,2011,"1,38,000kms",Diesel,Manual,₹2.95 Lakh,Hyderabad
1602,Maruti,Maruti SwiftVXI,2014,"67,885kms",Petrol,Manual,₹2.60 Lakh,Hyderabad
1603,Hyundai,Hyundai i10Magna,2011,"79,000kms",Petrol,Manual,₹2.65 Lakh,Hyderabad
1604,Maruti,Maruti SwiftVXI,2014,"67,885kms",Petrol,Manual,₹2.60 Lakh,Hyderabad
1605,Maruti,Maruti CelerioVXI CNG BSIV,2018,"1,45,737kms",CNG,Manual,₹2.86 Lakh,Hyderabad
1606,Hyundai,Hyundai i10Magna,2011,"79,000kms",Petrol,Manual,₹2.65 Lakh,Hyderabad
1607,Maruti,Maruti Wagon RLXI CNG,2011,"78,000kms",CNG,Manual,₹2.40 Lakh,Hyderabad
1608,Skoda,Skoda LauraAmbition 2.0 TDI CR MT,2011,"1,38,000kms",Diesel,Manual,₹2.95 Lakh,Hyderabad
1609,Maruti,Maruti Wagon RLXI Minor,2009,"52,000kms",Petrol,Manual,₹2.10 Lakh,Hyderabad
1610,Mahindra,Mahindra TharLX Hard Top AT,2021,"66,016kms",Petrol,Automatic,₹11.74 Lakh,Hyderabad
1611,Mahindra,Mahindra TharLX 4WD Hard Top Diesel AT BSVI,2021,"93,432kms",Diesel,Automatic,₹12.75 Lakh,Hyderabad
1612,Mahindra,Mahindra TharLX 4WD Hard Top Diesel AT BSVI,2023,"26,797kms",Diesel,Automatic,₹16.95 Lakh,Hyderabad
1613,Mahindra,Mahindra TharLX Hard Top,2024,"37,000kms",Petrol,Manual,₹15.75 Lakh,Hyderabad
1614,Hyundai,Hyundai i201.2 Asta,2017,"88,611kms",Petrol,Manual,₹4.83 Lakh,Hyderabad
1615,Renault,Renault KWID1.0 CLIMBER AMT,2020,"1,16,991kms",Petrol,Automatic,₹3.45 Lakh,Hyderabad
1616,Tata,Tata NexonXM Diesel,2018,"58,076kms",Diesel,Manual,₹5.76 Lakh,Hyderabad
1617,Hyundai,Hyundai Grand i101.2 Kappa Asta,2015,"1,10,159kms",Petrol,Manual,₹4 Lakh,Hyderabad
1618,Honda,Honda BrioVX,2015,"90,434kms",Petrol,Manual,₹3.31 Lakh,Hyderabad
1619,Maruti,Maruti Wagon RVXI 1.2,2018,"53,251kms",Petrol,Manual,₹4.15 Lakh,Hyderabad
1620,Maruti,Maruti Alto 800VXI Plus,2022,"25,922kms",Petrol,Manual,₹3.79 Lakh,Hyderabad
1621,Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2019,"53,697kms",Petrol,Manual,₹4.30 Lakh,Hyderabad
1622,Maruti,Maruti Swift DzireVXi AT,2016,"62,000kms",Petrol,Automatic,₹4.95 Lakh,Hyderabad
1623,Maruti,Maruti S CrossDDiS 200 Delta,2016,"96,000kms",Diesel,Manual,₹5.50 Lakh,Hyderabad
1624,Hyundai,Hyundai i201.2 Asta,2017,"88,611kms",Petrol,Manual,₹4.83 Lakh,Hyderabad
1625,Maruti,Maruti Alto 800VXI Plus,2022,"25,922kms",Petrol,Manual,₹3.79 Lakh,Hyderabad
1626,Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2019,"53,697kms",Petrol,Manual,₹4.30 Lakh,Hyderabad
1627,Maruti,Maruti S CrossDDiS 200 Delta,2016,"96,000kms",Diesel,Manual,₹5.50 Lakh,Hyderabad
1628,Maruti,Maruti CelerioZXI AT,2016,"18,000kms",Petrol,Automatic,₹4.65 Lakh,Hyderabad
1629,Volkswagen,Volkswagen VentoPetrol Highline,2012,"80,000kms",Petrol,Manual,₹5.60 Lakh,Hyderabad
1630,Maruti,Maruti Swift DzireVXi AT,2016,"62,000kms",Petrol,Automatic,₹4.95 Lakh,Hyderabad
1631,Honda,Honda CityV AT,2011,"73,000kms",Petrol,Automatic,₹3.50 Lakh,Hyderabad
1632,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus AT,2020,"35,505kms",Petrol,Automatic,₹6.79 Lakh,Hyderabad
1633,BMW,BMW 5 Series520d Luxury Line,2015,"46,399kms",Diesel,Automatic,₹22.50 Lakh,Hyderabad
1634,Maruti,Maruti Ciaz1.4 Alpha,2022,"39,598kms",Petrol,Manual,₹8.73 Lakh,Hyderabad
1635,Maruti,Maruti DzireZXI Plus,2017,"58,784kms",Petrol,Manual,₹6.30 Lakh,Hyderabad
1636,Maruti,Maruti DzireZXI Plus,2017,"1,03,211kms",Petrol,Manual,₹6.38 Lakh,Hyderabad
1637,Volkswagen,Volkswagen PoloGT TSI,2017,"75,362kms",Petrol,Automatic,₹6.75 Lakh,Hyderabad
1638,Maruti,Maruti BalenoAlpha,2018,"60,755kms",Petrol,Manual,₹6.90 Lakh,Hyderabad
1639,Hyundai,Hyundai i20Sportz Plus BSIV,2020,"45,824kms",Petrol,Manual,₹7.20 Lakh,Hyderabad
1640,Mahindra,Mahindra ScorpioIntelli Hybrid S6 Plus,2017,"1,69,152kms",Diesel,Manual,₹8.50 Lakh,Hyderabad
1641,Volvo,Volvo XC60D3 Kinetic,2012,"1,49,345kms",Diesel,Automatic,₹6.95 Lakh,Hyderabad
1642,Audi,Audi A62.0 TDI,2011,"93,389kms",Diesel,Automatic,₹8.75 Lakh,Hyderabad
1643,Hyundai,Hyundai i10Magna 1.2,2012,"43,710kms",Petrol,Manual,₹2.83 Lakh,Hyderabad
1644,Mahindra,Mahindra ScorpioIntelli Hybrid S6 Plus,2017,"1,69,152kms",Diesel,Manual,₹8.50 Lakh,Hyderabad
1645,Volvo,Volvo XC60D3 Kinetic,2012,"1,49,345kms",Diesel,Automatic,₹6.95 Lakh,Hyderabad
1646,Volkswagen,Volkswagen PoloGT TSI,2017,"75,362kms",Petrol,Automatic,₹6.75 Lakh,Hyderabad
1647,Audi,Audi A62.0 TDI,2011,"93,389kms",Diesel,Automatic,₹8.75 Lakh,Hyderabad
1648,Hyundai,Hyundai i10Magna 1.2,2012,"43,710kms",Petrol,Manual,₹2.83 Lakh,Hyderabad
1649,Renault,Renault TriberRXT EASY-R AMT BSVI,2021,"48,169kms",Petrol,Automatic,₹4.72 Lakh,Hyderabad
1650,Skoda,Skoda SuperbL&K,2021,"85,768kms",Petrol,Automatic,₹20.99 Lakh,Hyderabad
1651,Mahindra,Mahindra TharLX 4WD Hard Top BSVI,2023,"38,234kms",Petrol,Manual,₹12.97 Lakh,Hyderabad
1652,Honda,Honda CityZX CVT,2020,"50,406kms",Petrol,Automatic,₹10.95 Lakh,Hyderabad
